y_true,y_score
0,0.001927
0,0.006623
0,0.000016
0,0.063069
0,0.394244
0,0.005237
0,0.468889
0,0.001019
0,0.011183
0,0.010859
0,0.000017
0,0.000003
0,0.013951
0,0.000905
0,0.037659
0,0.942621
0,0.003743
0,0.397091
0,0.025336
0,0.069024
0,0.001098
0,0.172325
0,0.000756
0,0.000033
0,0.123533
0,0.000067
0,0.000290
0,0.070923
0,0.000105
0,0.000606
0,0.005020
0,0.000437
0,0.260663
0,0.000017
0,0.000132
0,0.008940
0,0.003643
0,0.028087
0,0.059623
0,0.007616
0,0.000186
0,0.051414
0,0.834982
0,0.096126
0,0.000061
0,0.363379
0,0.015531
0,0.029143
0,0.443304
0,0.236644
0,0.000128
0,0.000153
0,0.011657
0,0.029073
0,0.813473
0,0.080637
0,0.815254
0,0.005151
0,0.259032
0,0.000505
0,0.001467
0,0.999756
0,0.008989
0,0.000227
0,0.003612
0,0.674954
0,0.006245
0,0.026524
0,0.060767
0,0.009851
0,0.001732
0,0.862732
0,0.045009
0,0.098542
0,0.005300
0,0.897671
0,0.062603
0,0.287390
0,0.001029
0,0.000033
0,0.084938
0,0.069038
0,0.069181
0,0.001458
0,0.003906
0,0.013578
0,0.000405
0,0.025210
0,0.000175
0,0.000536
0,0.001688
0,0.062799
0,0.005651
0,0.000001
0,0.002627
0,0.012081
0,0.958880
0,0.694375
0,0.988484
0,0.997150
0,0.825608
0,0.010703
0,0.006553
0,0.000057
0,0.000835
0,0.950325
1,0.998781
0,0.000043
0,0.787520
0,0.001131
0,0.010659
0,0.987072
0,0.002193
0,0.991216
0,0.131197
0,0.166913
0,0.000063
0,0.176777
0,0.053981
0,0.000574
0,0.003152
0,0.010664
0,0.589074
0,0.000271
0,0.006503
0,0.019245
0,0.005493
0,0.042045
0,0.010082
0,0.000123
0,0.000001
0,0.020400
0,0.000081
0,0.000014
0,0.538698
0,0.000434
0,0.000056
0,0.285122
0,0.209137
0,0.047519
0,0.000035
0,0.509224
0,0.560909
0,0.007269
0,0.001659
0,0.693124
0,0.257187
0,0.021557
0,0.029467
0,0.000641
0,0.003763
0,0.000518
0,0.001161
0,0.103543
0,0.000731
0,0.558798
0,0.000033
0,0.000071
0,0.014259
0,0.000022
0,0.027130
0,0.000139
0,0.009688
0,0.006262
0,0.078340
0,0.020636
0,0.000749
0,0.018697
0,0.038739
0,0.030053
0,0.000586
0,0.075746
0,0.008278
0,0.003034
0,0.003920
0,0.037628
0,0.028544
0,0.000196
0,0.008791
0,0.007788
0,0.002732
0,0.000394
0,0.398651
0,0.011095
0,0.110613
0,0.793176
0,0.032302
0,0.031642
0,0.000287
0,0.967005
0,0.001367
0,0.162914
0,0.000360
0,0.001154
0,0.000001
0,0.000007
0,0.003073
0,0.019548
0,0.000001
0,0.044063
0,0.357264
0,0.034729
0,0.000001
0,0.002126
0,0.002647
0,0.000021
0,0.763176
0,0.006706
0,0.001105
0,0.004577
0,0.000011
1,0.826953
0,0.909272
0,0.318393
0,0.367709
0,0.000061
0,0.003775
0,0.000019
0,0.000076
0,0.004450
0,0.008110
0,0.997534
0,0.000204
0,0.000857
0,0.001683
0,0.039677
0,0.001156
0,0.000015
0,0.000254
0,0.832689
0,0.788956
0,0.577187
0,0.010489
0,0.033333
0,0.050569
0,0.234075
0,0.782402
0,0.000557
0,0.076614
0,0.967112
0,0.002623
0,0.001799
0,0.000244
0,0.441240
0,0.625236
0,0.012169
0,0.007476
0,0.973224
0,0.003390
0,0.028424
0,0.001153
0,0.007408
0,0.000128
0,0.280613
0,0.000002
0,0.060055
0,0.000116
0,0.105617
0,0.002266
0,0.014111
0,0.625397
0,0.554759
0,0.000350
0,0.077350
0,0.006789
0,0.369833
0,0.036337
0,0.000001
0,0.000283
0,0.056970
0,0.245187
0,0.004408
0,0.796221
0,0.135200
0,0.000233
0,0.002173
0,0.030186
0,0.025150
0,0.000297
0,0.000988
0,0.000062
0,0.000276
0,0.000391
0,0.621533
0,0.469243
0,0.002825
0,0.000094
0,0.002070
0,0.060009
0,0.000096
0,0.006550
0,0.000003
0,0.837503
0,0.088240
0,0.283524
0,0.121815
0,0.351492
0,0.440469
0,0.000048
0,0.000765
0,0.233511
0,0.010549
0,0.615053
0,0.723083
0,0.015589
0,0.100796
0,0.006425
0,0.291316
0,0.960004
0,0.523674
0,0.001117
0,0.001395
0,0.000027
0,0.000018
0,0.011154
0,0.000002
0,0.000027
0,0.023244
0,0.004656
0,0.125245
0,0.531624
0,0.000041
0,0.000476
0,0.003146
0,0.046211
0,0.007316
0,0.015273
0,0.000079
0,0.002028
0,0.003898
0,0.000032
0,0.014784
0,0.005560
1,0.989394
0,0.008636
0,0.424541
0,0.121852
0,0.005855
0,0.002780
0,0.055511
0,0.069296
0,0.019978
0,0.719217
0,0.019200
0,0.000104
0,0.000056
0,0.093885
0,0.129840
0,0.000004
0,0.310347
0,0.000092
0,0.279952
0,0.077973
0,0.024926
0,0.005264
0,0.184542
0,0.000085
0,0.000040
0,0.000172
0,0.030220
0,0.045831
0,0.000106
0,0.009970
0,0.000405
0,0.905395
0,0.012110
0,0.000289
0,0.002367
0,0.087006
0,0.894144
0,0.016126
0,0.918737
0,0.921230
0,0.000073
0,0.037896
0,0.000251
0,0.000077
0,0.000383
0,0.000061
0,0.000436
0,0.018208
0,0.000029
0,0.004151
0,0.992208
0,0.000150
0,0.000070
0,0.147331
0,0.000083
0,0.635433
0,0.088098
0,0.064055
0,0.002652
0,0.336810
0,0.022461
0,0.232164
0,0.000004
0,0.000048
0,0.265030
0,0.006551
0,0.000148
0,0.688525
0,0.123417
0,0.496616
0,0.000007
0,0.000012
0,0.072676
0,0.006116
0,0.000101
0,0.000360
0,0.010864
0,0.001572
0,0.000001
0,0.000177
0,0.014171
0,0.117209
0,0.013979
0,0.000018
0,0.032834
0,0.000316
0,0.000002
0,0.000476
0,0.000796
0,0.000039
0,0.000192
0,0.000037
0,0.000037
0,0.028500
0,0.007097
0,0.000069
0,0.005535
0,0.001535
0,0.063732
0,0.000336
0,0.040575
0,0.003291
0,0.000323
0,0.012398
0,0.975979
0,0.025823
0,0.170337
0,0.006210
0,0.184967
0,0.000155
0,0.000706
0,0.000105
0,0.001920
0,0.012313
0,0.000004
0,0.000228
0,0.000028
0,0.000661
0,0.023894
0,0.023282
0,0.176384
0,0.000059
0,0.002610
0,0.014887
0,0.173897
0,0.058410
0,0.010880
0,0.004724
0,0.001527
0,0.014128
0,0.053942
0,0.000069
0,0.000011
0,0.139243
0,0.065752
0,0.005529
0,0.000206
0,0.000126
0,0.045549
0,0.092213
0,0.041706
0,0.002330
0,0.008780
0,0.000396
0,0.002437
0,0.594781
0,0.002069
0,0.000254
0,0.000177
0,0.125673
0,0.031237
0,0.231091
0,0.025084
0,0.367260
0,0.003019
0,0.001341
0,0.653235
0,0.000038
0,0.000227
0,0.361165
0,0.133208
0,0.848224
0,0.195145
0,0.157893
0,0.069246
0,0.000491
0,0.000871
0,0.000670
0,0.000140
0,0.000001
0,0.051064
0,0.002181
0,0.000007
0,0.268271
0,0.603939
0,0.000007
0,0.000007
0,0.000003
0,0.000092
0,0.002030
0,0.001683
0,0.316504
0,0.007229
0,0.004765
0,0.094486
0,0.000304
0,0.000089
0,0.004856
0,0.934713
0,0.000004
0,0.448414
0,0.017175
0,0.000265
0,0.000383
0,0.777003
0,0.256392
0,0.000479
0,0.008961
0,0.024238
0,0.073600
0,0.000010
0,0.048335
0,0.251024
0,0.025037
0,0.001098
0,0.001905
0,0.012248
0,0.001537
0,0.022528
0,0.440471
0,0.010815
0,0.010411
0,0.000204
0,0.006052
0,0.276287
0,0.022216
0,0.001265
0,0.891219
0,0.004479
0,0.015408
0,0.003582
0,0.000209
0,0.000001
0,0.044254
0,0.005684
0,0.000113
0,0.002468
0,0.000069
0,0.000083
0,0.000624
0,0.089048
0,0.021911
0,0.058560
0,0.000167
0,0.000044
0,0.977609
0,0.011728
0,0.000098
0,0.003702
0,0.002640
0,0.010875
0,0.212672
0,0.021676
0,0.000245
0,0.940893
0,0.000046
0,0.001528
0,0.000249
0,0.080101
0,0.000038
0,0.004297
0,0.000439
0,0.000567
0,0.001926
0,0.073782
0,0.000005
0,0.046599
0,0.005007
0,0.001371
0,0.628660
0,0.003350
0,0.022546
0,0.012157
0,0.000234
0,0.078434
0,0.032944
0,0.011771
0,0.020568
0,0.000034
0,0.005970
0,0.021389
0,0.008713
0,0.060347
0,0.094666
0,0.003340
0,0.044320
0,0.421107
0,0.000059
0,0.005116
0,0.000042
0,0.021262
0,0.943926
0,0.000001
0,0.000605
0,0.486716
0,0.019851
0,0.007179
0,0.013567
0,0.001971
0,0.000091
1,0.922853
0,0.027469
0,0.000004
0,0.935643
0,0.000090
0,0.000371
0,0.054488
0,0.009972
0,0.002505
0,0.023653
0,0.978445
0,0.000440
0,0.000066
0,0.015355
1,0.715484
0,0.150728
0,0.006500
0,0.000070
0,0.593113
0,0.001478
0,0.001795
0,0.036552
0,0.001127
0,0.007210
0,0.043359
0,0.000306
0,0.446203
0,0.002869
1,0.986440
0,0.903745
1,0.311227
0,0.000054
0,0.635757
0,0.000715
0,0.000564
0,0.000063
0,0.001315
0,0.000402
0,0.960515
0,0.000236
0,0.002177
0,0.123055
0,0.000021
0,0.224051
0,0.028787
0,0.390066
0,0.003111
0,0.000115
0,0.150483
0,0.038625
0,0.005670
0,0.197058
0,0.000409
0,0.002469
0,0.033887
0,0.654548
0,0.000753
0,0.002559
0,0.122722
0,0.001193
0,0.000817
0,0.205659
0,0.546278
0,0.112723
0,0.001996
0,0.298753
0,0.001461
0,0.001337
0,0.016834
0,0.000069
0,0.000679
0,0.982851
0,0.001705
0,0.055074
0,0.004842
0,0.437647
0,0.006750
0,0.035340
0,0.941042
0,0.001922
0,0.003420
0,0.059373
0,0.453696
0,0.000966
0,0.756057
0,0.000837
0,0.000011
0,0.000006
0,0.002244
0,0.000050
0,0.001267
0,0.020210
0,0.000001
0,0.000808
0,0.024096
0,0.000032
0,0.000021
0,0.155298
0,0.000625
0,0.035588
0,0.560156
0,0.000080
0,0.001240
0,0.004289
0,0.010944
0,0.087383
0,0.000019
0,0.296700
0,0.004220
0,0.866575
0,0.027552
0,0.000057
0,0.025603
0,0.033510
0,0.979210
0,0.001910
0,0.944991
0,0.000029
0,0.001804
0,0.266108
0,0.993840
0,0.005866
0,0.333563
0,0.000068
0,0.205008
0,0.016812
0,0.000200
0,0.002631
0,0.026741
0,0.000185
0,0.020724
0,0.002527
0,0.009973
0,0.002122
0,0.004534
0,0.012001
0,0.000016
0,0.291558
0,0.024976
0,0.000001
0,0.000006
0,0.002612
0,0.000804
0,0.013583
0,0.453549
0,0.836555
0,0.001282
0,0.000996
0,0.011149
0,0.018220
0,0.031572
0,0.221855
0,0.201067
0,0.000455
0,0.003224
0,0.952392
0,0.161881
0,0.027650
0,0.519458
0,0.053800
0,0.000004
0,0.058564
0,0.001480
0,0.000260
0,0.000016
0,0.025022
0,0.089247
0,0.002385
0,0.000001
0,0.133911
0,0.009816
0,0.001514
0,0.363625
0,0.340574
0,0.010544
0,0.071987
0,0.010362
0,0.028875
0,0.000187
0,0.000025
0,0.135500
0,0.062797
0,0.003890
0,0.427104
0,0.001253
0,0.000003
0,0.061529
0,0.032214
0,0.088876
0,0.014674
0,0.000828
0,0.000001
0,0.209621
0,0.000189
0,0.010690
0,0.000005
0,0.110058
0,0.064101
0,0.006253
0,0.001398
0,0.000089
0,0.010959
0,0.004587
0,0.650321
0,0.016082
0,0.000150
0,0.000197
0,0.119996
0,0.000828
0,0.262208
0,0.129679
0,0.802831
0,0.746278
0,0.000007
0,0.000338
0,0.033002
0,0.475796
0,0.000426
0,0.011902
0,0.000050
0,0.000139
0,0.000650
0,0.059234
0,0.003132
0,0.000443
0,0.129437
0,0.000534
0,0.014322
0,0.000078
0,0.271642
0,0.973650
0,0.082916
0,0.022763
0,0.000032
0,0.005818
0,0.000125
0,0.646977
0,0.258537
0,0.007019
0,0.024489
0,0.077009
0,0.000011
0,0.000181
0,0.076247
0,0.024307
0,0.022152
0,0.000288
0,0.200842
0,0.000666
0,0.000011
0,0.000003
0,0.470483
0,0.022802
0,0.111967
0,0.000067
0,0.706326
0,0.030543
0,0.582768
0,0.265021
0,0.001236
0,0.009034
0,0.043912
0,0.094897
0,0.003323
0,0.040738
0,0.113767
0,0.000008
0,0.012207
0,0.039421
0,0.000021
0,0.000118
0,0.005526
0,0.812240
0,0.800143
0,0.020613
0,0.000920
0,0.925342
0,0.000012
0,0.983089
0,0.115005
0,0.000064
0,0.067228
0,0.113803
0,0.007938
0,0.007976
0,0.000210
0,0.496145
0,0.000908
0,0.446988
0,0.003861
0,0.000478
0,0.029352
0,0.002509
0,0.798810
0,0.019594
0,0.381423
0,0.009356
0,0.100902
0,0.172327
0,0.052091
0,0.003537
0,0.105088
0,0.000001
0,0.189061
0,0.068474
0,0.017108
0,0.000695
0,0.468729
0,0.008440
0,0.643174
0,0.006576
0,0.004461
0,0.000048
0,0.114555
0,0.031602
0,0.088563
0,0.000243
0,0.933983
0,0.000396
0,0.001922
0,0.001210
0,0.043340
0,0.000005
0,0.000848
0,0.000261
0,0.694858
0,0.000011
0,0.000801
0,0.095455
0,0.000260
0,0.056179
0,0.006574
0,0.015576
0,0.218883
0,0.015780
0,0.000217
0,0.000007
0,0.028968
0,0.003341
0,0.009695
0,0.015049
0,0.042251
0,0.056683
0,0.002009
0,0.007889
0,0.000677
0,0.989475
0,0.361895
0,0.147334
0,0.014528
0,0.004558
0,0.518172
0,0.105534
0,0.032027
0,0.004597
0,0.000108
0,0.000606
0,0.000734
0,0.523634
0,0.000832
0,0.861636
0,0.071479
0,0.040521
0,0.006810
0,0.000009
0,0.000011
0,0.070367
0,0.148567
0,0.000386
0,0.000002
0,0.005084
0,0.000041
0,0.393937
0,0.012642
0,0.686162
0,0.010799
0,0.023260
0,0.006418
0,0.002471
0,0.002830
0,0.682267
0,0.127168
0,0.156456
0,0.006231
0,0.009284
0,0.000010
0,0.003107
0,0.199499
0,0.456681
0,0.892255
0,0.402285
0,0.039176
0,0.001218
0,0.000062
0,0.020737
0,0.179572
0,0.135518
0,0.000126
0,0.000003
0,0.010042
0,0.120257
0,0.600166
1,0.999994
0,0.000004
0,0.012839
0,0.003091
0,0.000326
0,0.020999
0,0.000002
0,0.956553
0,0.025689
0,0.000829
0,0.001332
0,0.000030
0,0.924427
0,0.215336
0,0.736856
0,0.187467
0,0.058165
0,0.033848
0,0.000020
0,0.019381
0,0.259397
0,0.000007
0,0.000434
0,0.051033
0,0.000081
0,0.064091
0,0.799655
0,0.020843
0,0.231173
0,0.033445
0,0.008395
0,0.135085
0,0.000099
0,0.000113
0,0.040230
0,0.962333
0,0.034568
0,0.011580
0,0.001483
0,0.043201
0,0.000014
0,0.702130
0,0.324641
0,0.000001
0,0.005110
0,0.000493
0,0.010706
0,0.000783
0,0.660357
0,0.000811
0,0.000001
0,0.016717
0,0.080150
0,0.149081
0,0.008289
0,0.999211
0,0.393679
0,0.077740
0,0.026999
0,0.000013
0,0.021776
0,0.000062
0,0.045038
0,0.001654
0,0.000032
0,0.003710
0,0.000262
0,0.011576
0,0.000253
0,0.192480
0,0.013938
0,0.081282
0,0.463877
0,0.018344
0,0.014182
0,0.000176
0,0.933656
0,0.200146
0,0.951492
0,0.000550
0,0.199481
0,0.181565
0,0.992156
0,0.050894
0,0.084357
0,0.756001
0,0.001716
0,0.008357
0,0.000034
0,0.306531
0,0.042941
0,0.046117
0,0.000011
0,0.035716
0,0.000416
0,0.011402
0,0.036832
0,0.016745
0,0.000102
0,0.000297
0,0.000117
0,0.113294
0,0.000887
0,0.000019
0,0.002791
0,0.000048
0,0.000471
0,0.787770
0,0.000254
0,0.000158
0,0.032867
0,0.001370
0,0.007693
0,0.717603
0,0.162671
0,0.000951
0,0.196750
0,0.988809
0,0.001538
0,0.000407
0,0.010191
0,0.003282
0,0.978212
0,0.054046
0,0.068792
0,0.001145
0,0.000403
0,0.110352
0,0.001304
0,0.022803
0,0.000028
0,0.469726
0,0.561024
0,0.054588
0,0.383235
0,0.002041
0,0.000768
0,0.000761
0,0.015065
0,0.016873
0,0.000147
0,0.983434
0,0.241556
0,0.001080
0,0.000652
0,0.000027
0,0.013916
0,0.001184
0,0.041069
0,0.000155
0,0.085746
0,0.412599
0,0.018677
0,0.001103
0,0.083598
0,0.671393
0,0.304378
0,0.076492
0,0.141981
1,0.999902
0,0.982045
0,0.831180
0,0.067409
0,0.602447
0,0.008084
0,0.006392
0,0.221689
0,0.582227
0,0.014312
0,0.813251
0,0.000495
0,0.016821
0,0.000005
0,0.002977
1,0.999987
0,0.117975
0,0.000150
0,0.000764
0,0.001136
0,0.000152
0,0.000025
0,0.024496
0,0.000047
0,0.003338
0,0.047913
0,0.321623
0,0.000624
0,0.001447
0,0.000550
0,0.128138
0,0.000369
0,0.000149
0,0.000845
0,0.000001
0,0.204192
0,0.037162
0,0.002750
0,0.001163
0,0.001364
0,0.000581
0,0.000004
0,0.000084
0,0.086191
0,0.080925
0,0.000001
0,0.000579
0,0.068219
0,0.282948
0,0.960734
0,0.035057
0,0.001190
0,0.000144
0,0.134699
0,0.006399
0,0.000596
0,0.000192
0,0.002774
0,0.002292
0,0.001337
0,0.448423
0,0.000610
0,0.564898
0,0.000001
0,0.058953
0,0.000241
0,0.104689
0,0.532086
0,0.083520
0,0.000173
0,0.018205
0,0.977513
0,0.490432
0,0.085795
0,0.551140
0,0.311436
0,0.000154
1,0.999658
0,0.025233
0,0.000215
0,0.000174
0,0.000403
0,0.000001
0,0.140367
0,0.000592
0,0.000315
0,0.343513
0,0.000015
0,0.001218
0,0.031722
0,0.000192
0,0.938319
0,0.809751
0,0.034804
0,0.902272
0,0.163138
0,0.000206
0,0.029335
0,0.810249
0,0.008227
0,0.021711
0,0.262195
0,0.355518
0,0.006938
0,0.349792
0,0.000018
0,0.009409
0,0.015709
0,0.439560
0,0.000268
0,0.027264
0,0.001707
0,0.962151
0,0.015362
0,0.244857
0,0.251272
0,0.822722
0,0.003341
0,0.270692
0,0.831687
0,0.005443
0,0.006417
0,0.031287
0,0.485702
0,0.441623
0,0.000012
0,0.000106
0,0.000011
0,0.547174
0,0.960100
0,0.073271
0,0.004071
0,0.000997
0,0.007209
0,0.640429
0,0.941804
0,0.000042
0,0.011226
0,0.015949
0,0.000382
0,0.000748
0,0.000936
0,0.031665
0,0.811247
0,0.001844
0,0.575418
0,0.068806
0,0.027474
0,0.000094
0,0.066773
0,0.492617
0,0.001638
0,0.007384
0,0.000860
0,0.404763
0,0.871409
0,0.000110
0,0.156495
0,0.054757
0,0.001693
0,0.015436
0,0.005534
1,0.997531
0,0.942149
0,0.003875
0,0.001104
0,0.056769
0,0.026042
0,0.998739
0,0.003972
0,0.025746
0,0.007076
0,0.908077
0,0.014324
0,0.202038
0,0.999752
0,0.068260
0,0.000001
0,0.002629
0,0.001807
0,0.001738
0,0.000001
0,0.000436
0,0.000033
0,0.000005
0,0.025216
0,0.000013
0,0.044466
0,0.001302
0,0.087759
0,0.116040
0,0.000027
0,0.000078
0,0.000045
0,0.402065
1,0.999770
0,0.001515
0,0.023991
0,0.193873
0,0.132424
0,0.000007
0,0.939818
0,0.000020
0,0.001160
0,0.790203
0,0.002296
0,0.209948
0,0.038912
0,0.000005
0,0.000501
0,0.639068
0,0.966947
0,0.014279
0,0.075693
0,0.816575
0,0.000722
0,0.045097
0,0.055870
0,0.881445
0,0.957560
0,0.012698
0,0.051121
0,0.034700
0,0.992735
0,0.000677
0,0.015015
0,0.020212
0,0.002081
0,0.000483
0,0.000250
0,0.247832
0,0.000001
0,0.000676
0,0.000010
0,0.000651
0,0.000039
0,0.803419
0,0.001460
0,0.956104
0,0.105950
0,0.000131
0,0.015520
0,0.008442
0,0.000008
0,0.577382
0,0.009860
0,0.155803
0,0.000013
1,0.796083
0,0.000192
0,0.000008
0,0.000137
0,0.002817
0,0.991707
0,0.016613
0,0.048331
0,0.011649
0,0.001237
0,0.447779
0,0.018862
0,0.079527
0,0.470255
0,0.001368
0,0.019694
0,0.000245
0,0.000753
0,0.001533
0,0.065976
0,0.000809
0,0.265093
0,0.001132
0,0.077026
0,0.290831
0,0.004037
0,0.422651
0,0.000067
0,0.000088
0,0.440590
0,0.004818
0,0.718663
0,0.044408
0,0.037899
0,0.000028
0,0.016480
0,0.037397
0,0.002985
0,0.000027
0,0.110128
0,0.000353
0,0.383851
0,0.021826
0,0.000239
0,0.002288
0,0.000001
0,0.126039
0,0.002270
0,0.391116
0,0.027769
0,0.015707
0,0.766116
0,0.024220
0,0.000885
1,0.729131
0,0.003022
0,0.001427
0,0.026029
0,0.028359
0,0.000002
0,0.000024
0,0.377867
0,0.000640
0,0.042628
0,0.082370
0,0.006466
0,0.122394
0,0.000453
0,0.000007
0,0.024384
0,0.004868
0,0.044233
0,0.000917
0,0.017947
0,0.128809
0,0.002544
0,0.000173
0,0.272857
0,0.227216
0,0.000429
0,0.000012
0,0.002108
0,0.112132
0,0.082621
0,0.041627
0,0.733954
0,0.033096
0,0.083406
0,0.124450
0,0.011253
0,0.000005
0,0.000008
0,0.034911
0,0.014665
0,0.999048
0,0.006117
0,0.026764
0,0.458392
0,0.002007
0,0.000395
0,0.001143
0,0.002687
0,0.000038
0,0.000054
0,0.001583
0,0.005842
0,0.000135
0,0.045877
0,0.359117
0,0.036123
0,0.200241
0,0.007941
0,0.060769
0,0.000347
0,0.019218
0,0.004032
0,0.000049
0,0.000001
0,0.993936
0,0.000846
0,0.002920
0,0.012221
0,0.999007
0,0.000002
0,0.009357
0,0.621238
0,0.005109
0,0.093510
0,0.000246
0,0.010600
0,0.012002
0,0.000264
0,0.003518
0,0.000013
0,0.011701
0,0.000011
0,0.026357
0,0.003577
0,0.001848
0,0.053363
0,0.009657
0,0.013915
0,0.001809
0,0.390411
0,0.075700
0,0.212087
0,0.000077
0,0.022404
0,0.123652
0,0.002154
0,0.006992
0,0.131735
0,0.000235
0,0.291858
0,0.068750
0,0.010160
0,0.000034
0,0.030551
0,0.630792
0,0.000022
0,0.169078
0,0.001579
0,0.132690
0,0.000403
0,0.000504
0,0.015072
0,0.002647
0,0.001659
0,0.000902
0,0.000003
0,0.030528
0,0.000016
0,0.007130
0,0.005320
0,0.771512
0,0.065442
0,0.002402
1,0.995782
0,0.014045
0,0.770257
0,0.000785
0,0.049571
0,0.000697
0,0.000001
0,0.011214
0,0.013551
0,0.021299
0,0.045144
0,0.125238
0,0.002141
0,0.000580
0,0.497593
0,0.568583
0,0.006195
0,0.000829
0,0.007353
0,0.030922
0,0.002246
0,0.005662
0,0.000681
0,0.835522
0,0.003455
0,0.391211
0,0.003356
0,0.881753
0,0.001963
0,0.003260
0,0.000293
0,0.014601
0,0.000158
0,0.002406
0,0.000511
0,0.021711
0,0.009441
0,0.031174
0,0.000444
0,0.000342
0,0.020302
0,0.611959
0,0.000064
0,0.586681
0,0.000234
0,0.000031
0,0.000060
0,0.124282
0,0.107379
0,0.060038
0,0.283699
0,0.283255
0,0.007188
0,0.000115
0,0.000001
0,0.000012
0,0.004434
0,0.014244
0,0.001517
0,0.000070
0,0.023686
0,0.006725
0,0.000190
0,0.000223
0,0.000081
0,0.080590
0,0.090855
0,0.008876
0,0.013531
0,0.000112
0,0.615608
0,0.000141
0,0.540635
0,0.000186
0,0.009346
0,0.006052
0,0.010376
0,0.460344
0,0.051714
0,0.000001
0,0.056084
0,0.000758
0,0.000133
0,0.083464
0,0.034527
0,0.000297
0,0.551903
0,0.001919
0,0.005565
0,0.141335
0,0.309020
0,0.002143
0,0.017515
0,0.001062
0,0.000001
0,0.000202
0,0.000090
0,0.000175
0,0.002285
0,0.122235
0,0.121172
0,0.074805
0,0.005024
0,0.000011
0,0.001192
0,0.003347
0,0.000023
0,0.001302
0,0.025479
0,0.021134
0,0.998485
0,0.003585
0,0.000646
0,0.002046
0,0.008791
0,0.001956
0,0.004870
0,0.480491
0,0.004404
0,0.998882
0,0.003172
0,0.000068
0,0.061631
0,0.227408
0,0.011012
0,0.010529
0,0.001945
0,0.278831
0,0.133196
0,0.000967
0,0.101572
0,0.042924
0,0.157811
0,0.999058
0,0.025134
0,0.002959
0,0.000001
0,0.853025
0,0.009649
0,0.000127
0,0.000003
0,0.000261
0,0.012183
0,0.416384
0,0.000014
0,0.001693
0,0.002128
0,0.032158
0,0.286850
0,0.000917
0,0.524690
0,0.012599
0,0.735864
0,0.000001
0,0.972564
0,0.000096
0,0.000809
0,0.000001
0,0.003065
0,0.976524
0,0.511386
0,0.020637
0,0.020192
0,0.504024
0,0.776345
0,0.426004
0,0.000004
0,0.343528
0,0.838544
0,0.026163
0,0.000195
0,0.021818
0,0.413831
0,0.383669
0,0.942750
0,0.400830
0,0.041178
0,0.177108
0,0.189696
0,0.567597
0,0.146504
0,0.000103
0,0.000013
0,0.000006
0,0.207829
0,0.432377
0,0.009405
0,0.001678
0,0.016077
0,0.009017
0,0.001581
0,0.002278
0,0.000020
0,0.000287
0,0.010697
0,0.266246
0,0.020583
0,0.000286
0,0.002424
0,0.003483
0,0.746648
0,0.002687
0,0.179045
0,0.001557
0,0.003907
0,0.001813
0,0.000008
0,0.115201
0,0.001398
0,0.013838
0,0.561550
0,0.080259
0,0.009993
0,0.350905
0,0.333002
0,0.010216
0,0.706223
0,0.001240
0,0.003772
0,0.020968
0,0.004216
0,0.875141
0,0.002323
0,0.022273
0,0.000423
0,0.010392
0,0.009674
0,0.005042
0,0.000330
0,0.000001
0,0.000001
0,0.003717
0,0.000670
0,0.000343
0,0.000007
0,0.000102
0,0.000005
0,0.000116
0,0.023050
0,0.001616
0,0.035840
0,0.142016
0,0.003772
0,0.000024
0,0.996460
0,0.008736
0,0.861272
0,0.001309
0,0.008934
0,0.068876
0,0.280626
0,0.066935
0,0.044736
0,0.000300
0,0.302250
0,0.000029
0,0.000945
0,0.937817
0,0.194785
0,0.001909
0,0.017340
0,0.000089
0,0.062919
0,0.001982
0,0.000001
0,0.000010
0,0.000040
1,0.999893
0,0.008741
0,0.000068
0,0.007189
0,0.022609
0,0.000040
0,0.000111
0,0.000058
0,0.002801
0,0.000663
0,0.088096
0,0.093165
0,0.045563
0,0.000182
0,0.000883
0,0.000189
0,0.008763
0,0.305966
0,0.000015
0,0.187299
0,0.000535
0,0.009093
0,0.025152
0,0.300525
0,0.048707
0,0.009674
0,0.004745
0,0.371598
0,0.993389
0,0.821575
0,0.092215
0,0.041437
0,0.003963
0,0.539036
0,0.011198
0,0.230122
0,0.980672
0,0.000009
0,0.000023
0,0.022132
0,0.003713
0,0.002194
0,0.070656
0,0.030853
0,0.508928
0,0.001722
0,0.000092
0,0.000162
0,0.001277
0,0.000001
0,0.000464
0,0.065870
0,0.218591
0,0.000052
0,0.005324
0,0.009981
0,0.000005
0,0.000423
0,0.000131
0,0.754344
0,0.000061
0,0.146744
0,0.000050
0,0.069748
0,0.751253
0,0.000039
0,0.001822
0,0.010695
0,0.968912
0,0.000741
0,0.000781
0,0.000005
0,0.000788
0,0.027840
0,0.003732
0,0.572398
0,0.000191
0,0.000023
0,0.013773
0,0.623878
0,0.043705
0,0.050287
0,0.000002
0,0.001108
0,0.000599
0,0.001781
0,0.009048
0,0.000087
1,0.149659
0,0.155270
0,0.000200
0,0.037197
0,0.073846
0,0.015715
0,0.000045
0,0.054892
0,0.000085
0,0.000019
0,0.000258
0,0.002531
0,0.423776
0,0.064074
0,0.930500
0,0.003929
0,0.008302
0,0.000012
0,0.066906
0,0.003007
0,0.848540
0,0.000207
0,0.156267
0,0.938224
0,0.000652
0,0.042465
0,0.000003
0,0.020393
0,0.000160
0,0.078792
0,0.018561
0,0.362939
0,0.006678
0,0.213366
